Date,Close,High,Low,Open,Volume,realized_vol,regime_shift_label,log_return,return_zscore,volume_zscore,vol_ratio,momentum
2015-03-31,81.5042724609375,82.77312879405089,81.49435739374684,82.17835333327652,19734300,0.0145629954785052,0,-0.011848544895145488,-0.935400303179414,-0.8341968873328223,1.0599785465474727,0.03291464700824975
2015-04-01,80.95905303955078,81.99991571452112,80.16602165369807,81.78182962544315,22058200,0.0144877629385832,0,-0.006711932881493008,-0.5101658045251323,-0.5183966703394562,1.0132308623022364,0.009517935639130615
2015-04-02,80.8499984741211,81.84129323741529,80.73104794283225,81.53399428094731,19664100,0.0131184507118929,0,-0.0013479416747297366,-0.11110467685650183,-0.741841265654587,0.8660367192581946,0.004309733714845443
2015-04-06,81.72235107421875,82.08912533388758,80.09662810098605,80.09662810098605,19062900,0.013209852629528,0,0.010731972260834834,0.6700763865972326,-0.76805913650091,0.84622676021311,0.03037116984006971
2015-04-07,81.60340118408203,82.6938241325557,81.50427320021723,81.93053033751825,17467000,0.0129384714122635,0,-0.001456597132088271,-0.23709247912591097,-0.9353994223686753,0.8382082515814719,0.03625384492641204
2015-04-08,81.56373596191406,82.37659740563981,81.12756382426343,81.91068763369105,18966700,0.0128878673373938,0,-0.00048619132066798253,-0.28136813610095235,-0.7323566660708579,0.7748369474761541,0.060992740282746816
2015-04-09,81.4546890258789,82.07920956814262,80.99869434153109,81.78181811344763,15927300,0.0126793536007875,0,-0.0013378481887309985,-0.3437185310276532,-1.0282562127138997,0.4383823944540033,0.059301010472629034
2015-04-10,81.3258285522461,81.89086630137822,81.19696294734906,81.49434685779899,12529700,0.0125575756755043,0,-0.001583242300336979,-0.29748489912718046,-1.349409828294367,0.43570488768156507,0.03940196114184702
2015-04-13,82.28739166259766,83.20929622095127,81.20687629021421,81.21679135683605,26883100,0.01219827820274,0,0.011754235752158988,0.7485949249472073,0.14876517681776874,0.5220567862892498,0.06354913276785967
2015-04-14,82.79293060302734,82.96145645108521,81.72233806730381,82.44597896816424,19634200,0.012131335068702,0,0.006124782334388339,0.2374311015677377,-0.6423978867581284,0.5686361597360363,0.06980884910595853
2015-04-15,81.98999786376953,82.931732528903,81.55382570042435,82.82268948806671,22390900,0.0122916972624862,0,-0.009745416002394881,-1.0259398822407066,-0.3434928433440902,0.5412272659482487,0.04221281788961506
2015-04-16,81.5934829711914,82.34686923288393,81.4348797157183,81.7520937896446,13769700,0.01200800325673,0,-0.004847869321803843,-0.5255974353693402,-1.1632037222855647,0.5292673401637675,0.017303137019370363
2015-04-17,80.07679748535156,81.39522146269641,79.670370525985,80.77070842431286,24215000,0.0124955402015275,0,-0.018763250465891355,-1.6817607356999777,0.08906823085290794,0.7053607074122622,-0.02380673136224465
2015-04-20,82.36668395996094,82.42616679270641,80.53279003337215,80.83018150816142,28796800,0.0132023212487752,0,0.028194891515819685,2.3865687663454285,0.921836364214913,0.9432805441259103,-0.008472826596082728
2015-04-21,82.89208984375,83.75451164533835,82.81278442937986,83.26877921753729,27171900,0.0131358332229118,0,0.006358605258361599,0.5721685030042446,0.6779142263072997,0.9486316610073907,-0.009593644528410272
2015-04-22,83.89328002929688,84.00232306731073,82.92181531623818,83.58598104742843,45548000,0.0123197685272258,0,0.012005875723159903,1.0304797406920563,2.7444695753404766,0.9733581076725701,-0.007971101767662025
2015-04-23,81.69261932373047,84.84492996043406,81.69261932373047,83.36790262310775,73728100,0.0134425539521758,0,-0.026581856232626315,-2.222889938233001,3.5695672213845526,1.1823635727809794,-0.006150338810222311
2015-04-24,80.82027435302734,82.21800383317779,80.77071414436435,82.04947794737929,29660400,0.0133140333524062,0,-0.010735804767763962,-0.8169938084574074,0.3440262330419738,1.2032084341675133,-0.01782918719292892
2015-04-27,81.19696807861328,82.2080855388078,80.91939915648123,81.15731537545156,25446000,0.0131226323361447,0,0.004650053274609853,0.4551649782009464,0.0064655310729535564,1.1960039854356395,-0.01668675612713144
2015-04-28,79.97766876220703,81.18704968870442,79.53158910511252,81.11765935175683,23775300,0.0134733329458474,0,-0.015130452302666807,-1.089028643849799,-0.11500886879243737,1.2506382733855592,-0.030288361295354838
2015-04-29,79.7695083618164,80.68149792957172,78.82777359171602,79.31351357793875,26430300,0.0131728795447467,0,-0.0026061245269554173,-0.12494742360219054,0.057845691251029,1.2493114149541604,-0.021284333283908663
2015-04-30,78.08429718017578,80.25523546566228,77.63821749331308,79.31350832096102,28999000,0.0132567016326362,0,-0.021352354510367634,-1.5015286548116484,0.22401717028641163,1.2990826399229587,-0.03550876339883324
2015-05-01,78.3023681640625,79.06566933713155,77.43003152924784,78.55019184516674,24136400,0.0125264711321066,0,0.0027888710939571195,0.3361999543069559,-0.15720496196688394,1.2492998868672378,-0.03151057956883019
2015-05-04,78.12393188476562,78.99627604988238,77.94549853853522,78.63940935742157,14692000,0.0122377625257426,0,-0.002281411203045523,-0.0023452899072112336,-0.8409266333535964,0.9573914791287517,-0.04403225240283537
2015-05-05,76.88482666015625,78.11403772772412,76.54779003913185,77.86621401356633,22311300,0.0123570107280741,0,-0.015987891656952996,-0.9937198311672174,-0.29533804894101845,0.9325078493113063,-0.05782325804388422
