Date,Close,High,Low,Open,Volume,realized_vol,regime_shift_label,log_return,return_zscore,volume_zscore,vol_ratio,momentum
2015-03-31,27.491230010986328,27.8753230318484,27.489742121049684,27.651804907909945,34932000,0.0125005833121678,0,-0.011543006668063436,-0.7716521971284169,-0.2629421683897753,0.8561610979703294,-0.04162134921778504
2015-04-01,27.23301887512207,27.67955788637858,27.061539092238775,27.49767232716191,38902000,0.0126040747415933,0,-0.009436878800889266,-0.5589574412354357,0.0565565419990121,0.7912104717901407,-0.0498677608867687
2015-04-02,26.827611923217773,27.15917124816361,26.78449336787867,27.1299314719162,47760000,0.0128459433084843,0,-0.014998513549055075,-0.9168697800694686,0.7198329891175788,0.8502453874990002,-0.06900236260906079
2015-04-06,26.958452224731445,27.03725366903417,26.549577448264817,26.705197113937185,33718000,0.012782831886299,0,0.004865221565211193,0.6061917110864409,-0.3911036677058988,0.8632177362155597,-0.05053234099784443
2015-04-07,27.00355529785156,27.266225549448396,26.94061395783773,27.00999840991353,27318000,0.0125551149551124,0,0.0016716606995923198,0.34855284291656424,-0.9347933160532204,0.866411325331953,-0.05093182724535794
2015-04-08,27.200803756713867,27.33263609705122,27.06005163920837,27.06005163920837,28386000,0.0125635528416884,0,0.007277987710760993,0.7343642637790048,-0.78661801721742,0.6780774430121255,-0.019666199725004385
2015-04-09,27.16016387939453,27.227071661385,26.859332198747317,27.219142550402573,32366000,0.0122274198611253,0,-0.0014951862212065482,-0.07169810947096264,-0.43352704195363057,0.592484936901502,-0.013802780751388966
2015-04-10,27.18593978881836,27.250864356040896,27.009504758187088,27.236987464761857,26104000,0.0115324468199149,0,0.0009485836009137437,0.1915374556928406,-0.8762842115254375,0.5979064239012413,-0.02250648924293408
2015-04-13,27.190895080566406,27.420361011017263,27.074924727689027,27.11209551244836,29326000,0.0114664800549111,0,0.00018225745480273336,0.05547226219527373,-0.5954068833946453,0.5638801073920462,-0.007884044891460995
2015-04-14,26.751787185668945,27.08830365798358,26.55156294738857,27.08830365798358,47206000,0.0109722635155877,0,-0.016280895789564452,-1.3892309676276813,0.7359856352343126,0.605509697229888,-0.038921720137065074
2015-04-15,26.814233779907227,26.920789013243983,26.384543623991878,26.66158798690125,46962000,0.0108845750850731,0,0.002331575928254857,0.37437207226309516,0.6488295674879043,0.5901723015478031,-0.029716122702177605
2015-04-16,26.93714141845703,27.021888749949863,26.66852342101884,26.68091241988719,31722000,0.0109531995219148,0,0.004573198445813078,0.6890396351568194,-0.49598543829753633,0.5811568193136236,-0.03998872144009913
2015-04-17,26.402877807617188,26.75277581006501,26.217523030295755,26.629369809158455,49234000,0.0113341823756676,0,-0.02003304408792988,-1.6543837599746547,0.748964360794338,0.6554385653713689,-0.054872733231374315
