Date,Close,High,Low,Open,Volume,realized_vol,regime_shift_label,log_return,return_zscore,volume_zscore,vol_ratio,momentum
2015-03-31,2.680000066757202,2.700000047683716,2.650000095367432,2.6600000858306885,7025000,0.01869059804926,0,-0.007434971238749889,0.024296443422270227,-0.8719494387154367,0.7061866005262556,-0.14649682254103324
2015-04-01,2.690000057220459,2.75,2.650000095367432,2.6600000858306885,11240500,0.018733922548345,0,0.0037243954531247596,0.5133839930023237,-0.1645988096812275,0.707654196932547,-0.11803275433575922
2015-04-02,2.690000057220459,2.700000047683716,2.650000095367432,2.6600000858306885,7047600,0.0187476718744795,0,0.0,0.26783336288021564,-0.8088367024024556,0.7084424623962476,-0.09731542281774597
2015-04-06,2.700000047683716,2.7300000190734863,2.680000066757202,2.680000066757202,8178500,0.0187891842989123,0,0.0037105757856250618,0.4044119229392824,-0.559065483023234,0.6722639942039118,-0.07534247358289548
2015-04-07,2.700000047683716,2.740000009536743,2.690000057220459,2.700000047683716,5738100,0.0187891842989123,0,0.0,0.2173603380221658,-0.8858217966707683,0.6494373539493832,-0.07849829823657328
2015-04-08,2.7100000381469727,2.740000009536743,2.680000066757202,2.680000066757202,4349000,0.0184571570906002,0,0.003696858297064305,0.3933438466194825,-1.0301954470591028,0.6399398234485715,-0.07191781940413644
2015-04-09,2.720000028610229,2.75,2.690000057220459,2.690000057220459,7127600,0.0185177485923519,0,0.003683241858389259,0.3232899261887682,-0.5557033994157354,0.27429971059474306,-0.042253482107650675
2015-04-10,2.759999990463257,2.7799999713897705,2.7300000190734863,2.740000009536743,6184800,0.0188317728317236,0,0.014598785447344427,0.8433162117844522,-0.6392062312652402,0.2915813460376429,0.0
2015-04-13,2.7799999713897705,2.799999952316284,2.7300000190734863,2.759999990463257,8391500,0.0187766555619588,0,0.007220241137379365,0.384632267651911,-0.3017508540015052,0.19101647664777002,0.010909080505371094
2015-04-14,2.6700000762939453,2.789999961853028,2.650000095367432,2.7699999809265137,13364100,0.0187001406347943,0,-0.040372416424427106,-1.9758446025128804,0.4120586674174581,0.43677583171562795,-0.03260866466677248
