Date,Close,High,Low,Open,Volume,realized_vol,regime_shift_label,log_return,return_zscore,volume_zscore,vol_ratio,momentum
2015-03-31,18.604999542236328,18.88500022888184,18.57550048828125,18.66200065612793,50122000,0.0115473862268727,0,-0.00666947398762797,-0.4262318529993077,-0.13452448645862777,0.4308261844772057,-0.03252644232676605
2015-04-01,18.51300048828125,18.65800094604492,18.41699981689453,18.604999542236328,49162000,0.0115393415026795,0,-0.004957122812163059,-0.2805866804767082,-0.25745251654733353,0.41592599053467216,-0.03255639641076369
2015-04-02,18.612499237060547,18.66399955749512,18.450000762939453,18.524999618530277,37506000,0.0112308744176228,0,0.005360142637337408,0.6518759880647327,-1.3267359298737196,0.42709664360512994,-0.04017230317198317
2015-04-06,18.851999282836918,19.01000022888184,18.468000411987305,18.5049991607666,61014000,0.0112535674702995,0,0.012785614000309255,1.2004954496004727,0.9533068692205879,0.41735492529039236,-0.008024423537492553
2015-04-07,18.72050094604492,18.965499877929688,18.701499938964844,18.8075008392334,39098000,0.0112020471382107,0,-0.006999740390030889,-0.5832011374355254,-1.1128589081843154,0.4074753187284473,-0.010962518804686683
2015-04-08,19.059999465942383,19.07900047302246,18.732500076293945,18.732999801635746,52728000,0.0116730285847974,0,0.017972639576541403,1.59278173266979,0.22940665544987224,0.4851258929098455,0.03163645669950599
2015-04-09,19.177000045776367,19.22100067138672,18.940000534057617,19.03300094604492,47846000,0.0112567753567364,0,0.006119776472180107,0.3803504687132502,-0.23727847126016532,0.4613080568704683,0.04686516377781724
2015-04-10,19.13249969482422,19.356000900268555,19.06599998474121,19.215499877929688,51470000,0.0112612394486548,0,-0.002323202927133299,-0.3789950951338429,0.14064904361895675,0.4198673805269374,0.022472199873665444
2015-04-13,19.118000030517575,19.263999938964844,19.006999969482425,19.17650032043457,37890000,0.0110344092337856,0,-0.0007581425134452467,-0.26682125609415974,-1.0893271500379893,0.41830115109196525,0.03178804702069016
2015-04-14,19.25550079345703,19.390499114990234,19.06049919128418,19.175500869750977,51672000,0.0107912206803866,0,0.007166474179881528,0.6458161733007939,0.20185867562418233,0.4103193045959598,0.03149866161187331
